legacy_path	status	matched_source	destination	confidence	notes
/temp/hailey pups/html/ob4h4552.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4553.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4554.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4555.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4556.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4557.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4558.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4559.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4560.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4561.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4562.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4563.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4564.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4565.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4566.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4567.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/html/ob4h4568.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html	orphan				
/temp/hailey pups/week 4/html/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4695.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4696.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4697.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4698.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4699.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4700.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4701.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4702.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4703.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4704.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4705.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4706.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4707.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4708.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4709.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4710.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4711.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4712.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4713.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4714.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4715.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4716.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4717.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4718.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4719.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4720.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4721.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4722.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4723.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4724.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4725.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4726.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4727.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4728.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4729.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4730.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4731.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4732.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4733.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4734.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4735.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4736.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4737.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4738.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4739.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4740.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4741.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4742.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4743.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4744.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4745.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4746.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4747.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4748.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4749.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4750.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4751.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4752.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4753.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4754.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4755.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4756.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4757.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4758.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4759.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4760.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4761.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4762.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4763.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4764.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4765.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4766.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4767.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4768.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4769.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4770.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4771.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4772.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4773.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4774.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4775.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4776.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4777.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4778.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4779.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4780.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4781.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4782.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4783.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4784.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4785.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4786.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4787.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4788.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4789.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4790.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4791.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4792.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4793.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4794.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4795.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4796.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4797.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4798.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4799.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4800.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4801.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4802.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4803.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4804.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4805.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4806.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4807.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4808.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4809.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4810.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4811.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4812.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4813.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4814.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4815.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4816.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4817.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4818.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4819.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4820.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4821.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4822.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4823.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4824.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4825.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4826.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4827.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4828.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4829.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4830.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4831.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4832.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4833.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4834.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4835.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4836.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4837.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4838.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4839.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4840.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4841.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4842.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4843.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4844.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4845.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4846.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4847.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4848.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4849.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4850.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4851.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4852.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4853.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4854.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4855.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4856.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4857.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/temp/hailey pups/week 4/html/ob4h4858.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
